中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,718 Mbps,91955 kB/s,91955.0
129.146.209.97,443,129.146.209.97,US,London,中转,66 ms,437 Mbps,56012 kB/s,56012.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,46 ms,408 Mbps,52224 kB/s,52224.0
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,49 ms,400 Mbps,51200 kB/s,51200.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,386 Mbps,49459 kB/s,49459.0
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,70 ms,383 Mbps,49049 kB/s,49049.0
35.230.79.26,443,35.212.240.155,US,Seattle,隧道,49 ms,379 Mbps,48537 kB/s,48537.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,256 Mbps,32768 kB/s,32768.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,215 Mbps,27545 kB/s,27545.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,209 Mbps,26828 kB/s,26828.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,148 Mbps,18944 kB/s,18944.0
35.197.23.75,443,35.212.240.155,US,Seattle,隧道,48 ms,140 Mbps,17920 kB/s,17920.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,75 Mbps,9688 kB/s,9688.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,218 ms,62 Mbps,7965 kB/s,7965.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,50 Mbps,6460 kB/s,6460.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,47 Mbps,6055 kB/s,6055.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,153 ms,45 Mbps,5873 kB/s,5873.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,160 ms,43 Mbps,5534 kB/s,5534.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,156 ms,41 Mbps,5321 kB/s,5321.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,197 ms,39 Mbps,5011 kB/s,5011.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,216 ms,37 Mbps,4773 kB/s,4773.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,35 Mbps,4590 kB/s,4590.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,208 ms,33 Mbps,4256 kB/s,4256.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,107 ms,26 Mbps,3339 kB/s,3339.0
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,207 ms,11 Mbps,1410 kB/s,1410.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,41 ms,7 Mbps,984 kB/s,984.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,208 ms,1 Mbps,184 kB/s,184.0
