中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,800 Mbps,102400 kB/s,102400.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,48 ms,551 Mbps,70553 kB/s,70553.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,49 ms,483 Mbps,61849 kB/s,61849.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,477 Mbps,61132 kB/s,61132.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,47 ms,448 Mbps,57446 kB/s,57446.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,447 Mbps,57241 kB/s,57241.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,47 ms,436 Mbps,55910 kB/s,55910.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,52 ms,432 Mbps,55296 kB/s,55296.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,49 ms,357 Mbps,45772 kB/s,45772.0
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,332 Mbps,42496 kB/s,42496.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,224 Mbps,28774 kB/s,28774.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,186 Mbps,23859 kB/s,23859.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,185 Mbps,23756 kB/s,23756.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,146 Mbps,18739 kB/s,18739.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,44 Mbps,5733 kB/s,5733.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,157 ms,43 Mbps,5623 kB/s,5623.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,41 Mbps,5290 kB/s,5290.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,149 ms,39 Mbps,5054 kB/s,5054.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,33 Mbps,4245 kB/s,4245.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,214 ms,8 Mbps,1099 kB/s,1099.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,143 ms,7 Mbps,995 kB/s,995.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,2 Mbps,271 kB/s,271.0
