中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
192.9.139.160,443,192.9.139.160,US,San Jose,中转,24 ms,840 Mbps,107520 kB/s,107520.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,34 ms,714 Mbps,91443 kB/s,91443.0
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,34 ms,609 Mbps,78028 kB/s,78028.0
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,35 ms,555 Mbps,71065 kB/s,71065.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,491 Mbps,62873 kB/s,62873.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,44 ms,425 Mbps,54476 kB/s,54476.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,49 ms,396 Mbps,50688 kB/s,50688.0
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,35 ms,386 Mbps,49459 kB/s,49459.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,81 ms,313 Mbps,40140 kB/s,40140.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,222 Mbps,28467 kB/s,28467.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,140 ms,183 Mbps,23449 kB/s,23449.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,131 ms,158 Mbps,20275 kB/s,20275.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,135 ms,139 Mbps,17817 kB/s,17817.0
130.162.36.198,443,2606:f240:f00:b2ed:0:4385:b4a4:7472,US,Salt Lake City,隧道,131 ms,100 Mbps,12800 kB/s,12800.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,129 ms,49 Mbps,6301 kB/s,6301.0
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,214 ms,49 Mbps,6280 kB/s,6280.0
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,50 ms,49 Mbps,6275 kB/s,6275.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,160 ms,47 Mbps,6084 kB/s,6084.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,127 ms,47 Mbps,6033 kB/s,6033.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,130 ms,46 Mbps,6015 kB/s,6015.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,137 ms,44 Mbps,5680 kB/s,5680.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,40 Mbps,5221 kB/s,5221.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,215 ms,38 Mbps,4923 kB/s,4923.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,156 ms,34 Mbps,4408 kB/s,4408.0
8.222.156.205,443,8.219.69.217,SG,Singapore,隧道,191 ms,12 Mbps,1658 kB/s,1658.0
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,178 ms,11 Mbps,1490 kB/s,1490.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,192 ms,10 Mbps,1390 kB/s,1390.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,3 Mbps,426 kB/s,426.0
