中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,14 ms,1488 Mbps,190464 kB/s,190464.0
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1224 Mbps,156672 kB/s,156672.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,671 Mbps,85913 kB/s,85913.0
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,73 ms,377 Mbps,48332 kB/s,48332.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,87 ms,348 Mbps,44646 kB/s,44646.0
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,68 ms,343 Mbps,43929 kB/s,43929.0
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,68 ms,309 Mbps,39628 kB/s,39628.0
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,298 Mbps,38195 kB/s,38195.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,297 Mbps,38092 kB/s,38092.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,291 Mbps,37273 kB/s,37273.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,288 Mbps,36966 kB/s,36966.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,256 Mbps,32870 kB/s,32870.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,240 Mbps,30822 kB/s,30822.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,240 Mbps,30822 kB/s,30822.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,240 Mbps,30720 kB/s,30720.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,236 Mbps,30208 kB/s,30208.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,120 Mbps,15360 kB/s,15360.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,197 ms,86 Mbps,11059 kB/s,11059.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,50 Mbps,6478 kB/s,6478.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,48 Mbps,6158 kB/s,6158.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,47 Mbps,6089 kB/s,6089.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,44 Mbps,5757 kB/s,5757.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,179 ms,43 Mbps,5504 kB/s,5504.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,40 Mbps,5126 kB/s,5126.0
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,166 ms,37 Mbps,4815 kB/s,4815.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,36 Mbps,4636 kB/s,4636.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,35 Mbps,4578 kB/s,4578.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,19 Mbps,2444 kB/s,2444.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,1271 ms,5 Mbps,753 kB/s,753.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,167 ms,3 Mbps,384 kB/s,384.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,250 ms,2 Mbps,325 kB/s,325.0
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,224 ms,0 Mbps,55 kB/s,55.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,371 ms,0 Mbps,12 kB/s,12.0
