中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,856 Mbps,109568 kB/s,109568.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,808 Mbps,103424 kB/s,103424.0
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,23 ms,655 Mbps,83865 kB/s,83865.0
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,52 ms,532 Mbps,68198 kB/s,68198.0
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,60 ms,476 Mbps,61030 kB/s,61030.0
192.18.130.65,443,192.18.130.65,US,San Jose,中转,54 ms,473 Mbps,60620 kB/s,60620.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,443 Mbps,56729 kB/s,56729.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,420 Mbps,53862 kB/s,53862.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,356 Mbps,45568 kB/s,45568.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,354 Mbps,45363 kB/s,45363.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,319 Mbps,40857 kB/s,40857.0
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,53 ms,286 Mbps,36659 kB/s,36659.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,128 ms,248 Mbps,31744 kB/s,31744.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,128 ms,234 Mbps,30003 kB/s,30003.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,215 Mbps,27545 kB/s,27545.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,203 Mbps,26009 kB/s,26009.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,196 Mbps,25190 kB/s,25190.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,193 Mbps,24780 kB/s,24780.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,173 ms,144 Mbps,18432 kB/s,18432.0
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,131 ms,141 Mbps,18124 kB/s,18124.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,140 ms,137 Mbps,17612 kB/s,17612.0
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,141 ms,124 Mbps,15872 kB/s,15872.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,184 ms,92 Mbps,11878 kB/s,11878.0
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,208 ms,88 Mbps,11264 kB/s,11264.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,226 ms,80 Mbps,10240 kB/s,10240.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,214 ms,73 Mbps,9403 kB/s,9403.0
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,211 ms,70 Mbps,8985 kB/s,8985.0
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,193 ms,69 Mbps,8925 kB/s,8925.0
129.146.7.98,443,2a09:bac1:76a0:e18::26a:42,US,Los Angeles,隧道,64 ms,58 Mbps,7551 kB/s,7551.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,36 ms,55 Mbps,7048 kB/s,7048.0
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,48 ms,49 Mbps,6330 kB/s,6330.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,117 ms,47 Mbps,6032 kB/s,6032.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,131 ms,45 Mbps,5868 kB/s,5868.0
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,124 ms,45 Mbps,5794 kB/s,5794.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,108 ms,43 Mbps,5572 kB/s,5572.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,42 Mbps,5474 kB/s,5474.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,42 Mbps,5446 kB/s,5446.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,204 ms,41 Mbps,5293 kB/s,5293.0
146.56.137.229,443,2602:ffe4:407:20d9:0:351e:89c6:fa75,SG,Singapore,隧道,303 ms,38 Mbps,4960 kB/s,4960.0
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,199 ms,38 Mbps,4925 kB/s,4925.0
130.162.144.191,443,2a09:bac1:3f00::20b:53,KR,Seoul,隧道,202 ms,37 Mbps,4818 kB/s,4818.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,202 ms,34 Mbps,4436 kB/s,4436.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,199 ms,33 Mbps,4338 kB/s,4338.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,261 ms,30 Mbps,3960 kB/s,3960.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,218 ms,29 Mbps,3759 kB/s,3759.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,31 ms,16 Mbps,2091 kB/s,2091.0
