中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,3 ms,1520 Mbps,194560 kB/s,194560.0
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1304 Mbps,166912 kB/s,166912.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,816 Mbps,104448 kB/s,104448.0
35.197.23.75,443,35.212.162.172,US,Seattle,隧道,74 ms,319 Mbps,40857 kB/s,40857.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,79 ms,315 Mbps,40345 kB/s,40345.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,303 Mbps,38809 kB/s,38809.0
141.148.243.80,443,2a0b:21c0:1007:c9:0:10ee:53b3:b0c1,DE,Frankfurt,隧道,113 ms,281 Mbps,36044 kB/s,36044.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,250 Mbps,32051 kB/s,32051.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,234 Mbps,30003 kB/s,30003.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,233 Mbps,29900 kB/s,29900.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,225 Mbps,28876 kB/s,28876.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,215 Mbps,27545 kB/s,27545.0
35.230.79.26,443,35.212.162.172,US,Seattle,隧道,77 ms,214 Mbps,27443 kB/s,27443.0
34.82.76.253,443,34.168.231.76,US,Seattle,隧道,73 ms,184 Mbps,23654 kB/s,23654.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,125 Mbps,16076 kB/s,16076.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,3 ms,112 Mbps,14336 kB/s,14336.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,202 ms,77 Mbps,9921 kB/s,9921.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,76 Mbps,9836 kB/s,9836.0
193.122.117.94,443,128.14.110.206,SG,Singapore,隧道,275 ms,53 Mbps,6894 kB/s,6894.0
193.122.114.226,443,2602:ffe4:407:20da:0:22bd:b4fd:eb02,SG,Singapore,隧道,274 ms,49 Mbps,6348 kB/s,6348.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,83 ms,46 Mbps,5934 kB/s,5934.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,45 Mbps,5882 kB/s,5882.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,43 Mbps,5519 kB/s,5519.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,93 ms,41 Mbps,5370 kB/s,5370.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,179 ms,41 Mbps,5262 kB/s,5262.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,225 ms,37 Mbps,4753 kB/s,4753.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,36 Mbps,4684 kB/s,4684.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,216 ms,33 Mbps,4267 kB/s,4267.0
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,185 ms,32 Mbps,4203 kB/s,4203.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,32 Mbps,4128 kB/s,4128.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,29 Mbps,3731 kB/s,3731.0
168.138.165.174,443,168.138.165.174,SG,San Jose,中转,223 ms,25 Mbps,3270 kB/s,3270.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,202 ms,7 Mbps,979 kB/s,979.0
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,224 ms,4 Mbps,556 kB/s,556.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,166 ms,3 Mbps,408 kB/s,408.0
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,248 ms,2 Mbps,285 kB/s,285.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,233 ms,2 Mbps,264 kB/s,264.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,212 ms,0 Mbps,12 kB/s,12.0
