中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,2648 Mbps,338944 kB/s,338944.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,21 ms,1000 Mbps,128000 kB/s,128000.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,23 ms,936 Mbps,119808 kB/s,119808.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,4 ms,928 Mbps,118784 kB/s,118784.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,597 Mbps,76492 kB/s,76492.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,25 ms,478 Mbps,61235 kB/s,61235.0
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,366 Mbps,46899 kB/s,46899.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,326 Mbps,41779 kB/s,41779.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,223 Mbps,28569 kB/s,28569.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,172 ms,133 Mbps,17100 kB/s,17100.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,152 ms,121 Mbps,15564 kB/s,15564.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,107 Mbps,13721 kB/s,13721.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,180 ms,98 Mbps,12595 kB/s,12595.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,108 ms,44 Mbps,5757 kB/s,5757.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,155 ms,44 Mbps,5743 kB/s,5743.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,43 Mbps,5546 kB/s,5546.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,42 Mbps,5457 kB/s,5457.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,113 ms,42 Mbps,5378 kB/s,5378.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,41 Mbps,5366 kB/s,5366.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,160 ms,40 Mbps,5131 kB/s,5131.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,178 ms,15 Mbps,1929 kB/s,1929.0
8.219.171.140,443,8.219.69.217,SG,Singapore,隧道,181 ms,14 Mbps,1851 kB/s,1851.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,170 ms,6 Mbps,768 kB/s,768.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,221 ms,0 Mbps,108 kB/s,108.0
