中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
3.144.191.4,443,3.144.191.4,US,Chicago,中转,17 ms,720 Mbps,92262 kB/s,92262.0
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,679 Mbps,86937 kB/s,86937.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,441 Mbps,56524 kB/s,56524.0
35.197.23.75,443,35.197.116.110,US,Seattle,隧道,68 ms,376 Mbps,48128 kB/s,48128.0
35.230.79.26,443,35.197.116.110,US,Seattle,隧道,65 ms,364 Mbps,46694 kB/s,46694.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,339 Mbps,43417 kB/s,43417.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,310 Mbps,39731 kB/s,39731.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,307 Mbps,39321 kB/s,39321.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,272 Mbps,34918 kB/s,34918.0
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,78 ms,269 Mbps,34508 kB/s,34508.0
192.9.138.241,443,192.9.138.241,US,San Jose,中转,77 ms,251 Mbps,32153 kB/s,32153.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,248 Mbps,31846 kB/s,31846.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,66 ms,248 Mbps,31846 kB/s,31846.0
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,228 Mbps,29184 kB/s,29184.0
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,94 ms,208 Mbps,26726 kB/s,26726.0
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,91 ms,207 Mbps,26521 kB/s,26521.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,200 Mbps,25600 kB/s,25600.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,198 Mbps,25395 kB/s,25395.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,143 Mbps,18329 kB/s,18329.0
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,15 ms,120 Mbps,15462 kB/s,15462.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,191 ms,114 Mbps,14643 kB/s,14643.0
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,193 ms,88 Mbps,11264 kB/s,11264.0
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,196 ms,82 Mbps,10547 kB/s,10547.0
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,217 ms,62 Mbps,8012 kB/s,8012.0
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,191 ms,58 Mbps,7448 kB/s,7448.0
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,50 Mbps,6477 kB/s,6477.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,44 Mbps,5632 kB/s,5632.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,2 Mbps,303 kB/s,303.0
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,228 ms,0 Mbps,21 kB/s,21.0
