中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,797 Mbps,102092 kB/s,102092.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,460 Mbps,58880 kB/s,58880.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,428 Mbps,54886 kB/s,54886.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,405 Mbps,51916 kB/s,51916.0
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,72 ms,328 Mbps,41984 kB/s,41984.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,317 Mbps,40652 kB/s,40652.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,308 Mbps,39424 kB/s,39424.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,307 Mbps,39321 kB/s,39321.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,277 Mbps,35532 kB/s,35532.0
143.47.176.251,443,2606:f240:f00:b2ed:0:ad70:1b03:d9b3,US,Munich,隧道,91 ms,252 Mbps,32358 kB/s,32358.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,88 ms,243 Mbps,31129 kB/s,31129.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,218 Mbps,27955 kB/s,27955.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,109 Mbps,14028 kB/s,14028.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,197 ms,79 Mbps,10137 kB/s,10137.0
8.219.179.34,443,47.245.114.12,SG,Singapore,隧道,224 ms,53 Mbps,6844 kB/s,6844.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,84 ms,51 Mbps,6611 kB/s,6611.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,45 Mbps,5830 kB/s,5830.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,93 ms,43 Mbps,5630 kB/s,5630.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,40 Mbps,5197 kB/s,5197.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,164 ms,39 Mbps,5087 kB/s,5087.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,170 ms,39 Mbps,5029 kB/s,5029.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,36 Mbps,4699 kB/s,4699.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,8 ms,7 Mbps,919 kB/s,919.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,1246 ms,0 Mbps,32 kB/s,32.0
